1719107261,102a1fa,27,8,0.296296
1719109871,102a1fa,37,10,0.27027
1719111388,102a1fa,26,8,0.307692
1719113597,102a1fa,43,19,0.44186
1719114990,102a1fa,37,13,0.351351
1719117266,102a1fa,25,9,0.36
1719118567,102a1fa,42,17,0.404762
1719120775,102a1fa,29,11,0.37931
1719122167,102a1fa,35,9,0.257143
1719124586,102a1fa,34,11,0.323529
1719125791,102a1fa,42,21,0.5
1719127707,102a1fa,42,16,0.380952
1719129382,102a1fa,47,8,0.170213
1719131561,102a1fa,36,15,0.416667
1719132992,102a1fa,44,17,0.386364
1719135055,102a1fa,25,8,0.32
1719136606,102a1fa,44,15,0.340909
1719138909,102a1fa,35,10,0.285714
1719140171,102a1fa,1,0,0
1719141976,102a1fa,33,16,0.484848
1719143788,102a1fa,49,15,0.306122
1719146864,102a1fa,27,13,0.481481
1719147871,102a1fa,36,15,0.416667
1719149363,102a1fa,39,15,0.384615
1719150973,102a1fa,49,16,0.326531
1719153093,102a1fa,20,5,0.25
1719154591,102a1fa,22,6,0.272727
1719156667,102a1fa,38,17,0.447368
1719158193,102a1fa,34,14,0.411765
1719160470,102a1fa,2,1,0.5
1719161779,102a1fa,34,10,0.294118
1719163864,102a1fa,45,13,0.288889
1719165376,102a1fa,24,6,0.25
