1757038020,102a1fa,43,36,0.837209
1757041892,102a1fa,52,44,0.846154
1757043984,102a1fa,1,1,1
1757044809,102a1fa,68,56,0.823529
1757047334,102a1fa,43,35,0.813953
1757048235,102a1fa,56,46,0.821429
1757050659,102a1fa,1,1,1
1757051938,102a1fa,33,30,0.909091
1757054874,102a1fa,41,36,0.878049
1757055737,102a1fa,50,41,0.82
1757057623,102a1fa,42,37,0.880952
1757058998,102a1fa,33,29,0.878788
1757061756,102a1fa,54,41,0.759259
1757062760,102a1fa,1,1,1
1757064967,102a1fa,45,35,0.777778
1757066200,102a1fa,39,37,0.948718
1757068817,102a1fa,66,57,0.863636
